geometryKey,sizeLabel,stabilityIndex,agilityIndex,comfortIndex,aggressionIndex,handlingIndex,stabilityZIndex,agilityZIndex,comfortZIndex,aggressionZIndex,handlingZIndex
propel-advanced-sl,XS,34.16773304623746,70.74358999376446,67.64666151688316,44.715315213662265,84.37414143779495,-0.1586170893543583,1.0801716374730406,0.6610540691850683,0.7264102254975846,1.1228931346309516
propel-advanced-sl,S,25.577443713631332,82.41586310724503,65.68111869495495,51.84883952753437,84.41054018463532,-0.4552375576756375,1.4847635813142528,0.5736754531812774,1.010711980038949,1.1238108991699398
propel-advanced-sl,M,16.899744176967143,90.77954972015176,66.57994635658268,55.67234398827875,83.65931816647438,-0.7548762777297597,1.7746711418635808,0.6136330243024749,1.163095147020308,1.1048694523064277
propel-advanced-sl,ML,26.047184718880718,76.13638594084011,57.459924314103446,44.740244296305306,84.0842283476536,-0.439017522287783,1.2671002480147564,0.20820054269714444,0.7274037571129099,1.115583213916178
propel-advanced-sl,L,25.903060212008466,81.42791912141534,72.69333076642465,50.99004267823531,74.98859327421557,-0.44399410422463964,1.4505188224959018,0.8854048030048631,0.976485216337377,0.8862442378632759
propel-advanced-sl,XL,32.62676127758401,73.83005134840272,65.15750752193566,56.51949383836256,71.7574688670213,-0.21182644587194432,1.1871565740764904,0.5503982093013078,1.1968577274982246,0.8047740868444113
propel-advanced-sl-2025,XS,34.16773304623746,70.74358999376446,67.64666151688316,44.715315213662265,84.37414143779495,-0.1586170893543583,1.0801716374730406,0.6610540691850683,0.7264102254975846,1.1228931346309516
propel-advanced-sl-2025,S,25.577443713631332,82.41586310724503,65.68111869495495,51.84883952753437,84.41054018463532,-0.4552375576756375,1.4847635813142528,0.5736754531812774,1.010711980038949,1.1238108991699398
propel-advanced-sl-2025,M,16.899744176967143,90.77954972015176,66.57994635658268,55.67234398827875,83.65931816647438,-0.7548762777297597,1.7746711418635808,0.6136330243024749,1.163095147020308,1.1048694523064277
propel-advanced-sl-2025,ML,26.047184718880718,76.13638594084011,57.459924314103446,44.740244296305306,84.0842283476536,-0.439017522287783,1.2671002480147564,0.20820054269714444,0.7274037571129099,1.115583213916178
propel-advanced-sl-2025,L,25.903060212008466,81.42791912141534,72.69333076642465,50.99004267823531,74.98859327421557,-0.44399410422463964,1.4505188224959018,0.8854048030048631,0.976485216337377,0.8862442378632759
propel-advanced-sl-2025,XL,32.62676127758401,73.83005134840272,65.15750752193566,56.51949383836256,71.7574688670213,-0.21182644587194432,1.1871565740764904,0.5503982093013078,1.1968577274982246,0.8047740868444113
propel-advanced-pro,XS,34.16773304623746,70.74358999376446,52.12747281794727,44.715315213662265,84.37414143779495,-0.1586170893543583,1.0801716374730406,-0.02885470048721772,0.7264102254975846,1.1228931346309516
propel-advanced-pro,S,25.577443713631332,82.41586310724503,51.18514662566365,51.84883952753437,84.41054018463532,-0.4552375576756375,1.4847635813142528,-0.0707460078590357,1.010711980038949,1.1238108991699398
propel-advanced-pro,M,16.899744176967143,90.77954972015176,50.58165415065351,55.67234398827875,83.65931816647438,-0.7548762777297597,1.7746711418635808,-0.09757439167585688,1.163095147020308,1.1048694523064277
propel-advanced-pro,ML,26.047184718880718,76.13638594084011,40.60684243073561,44.740244296305306,84.0842283476536,-0.439017522287783,1.2671002480147564,-0.5410067266324594,0.7274037571129099,1.115583213916178
propel-advanced-pro,L,25.903060212008466,81.42791912141534,57.907641587136574,50.99004267823531,74.98859327421557,-0.44399410422463964,1.4505188224959018,0.22810390742783376,0.976485216337377,0.8862442378632759
propel-advanced-pro,XL,32.62676127758401,73.83005134840272,50.05586922477024,56.51949383836256,71.7574688670213,-0.21182644587194432,1.1871565740764904,-0.12094827019266577,1.1968577274982246,0.8047740868444113
propel-advanced,XS,34.16773304623746,70.74358999376446,52.12747281794727,44.715315213662265,84.37414143779495,-0.1586170893543583,1.0801716374730406,-0.02885470048721772,0.7264102254975846,1.1228931346309516
propel-advanced,S,25.577443713631332,82.41586310724503,51.18514662566365,51.84883952753437,84.41054018463532,-0.4552375576756375,1.4847635813142528,-0.0707460078590357,1.010711980038949,1.1238108991699398
